"team","location","target","forecast.date","season","observation","observation2","score"
"kot","region6","3wk",2015-12-21,"2015/2016",4.98502,NA,-2.1982250776698
"kot","region6","3wk",2015-12-30,"2015/2016",4.10939,NA,-2.1982250776698
"kot","region6","3wk",2016-01-06,"2015/2016",3.82311,NA,-2.1982250776698
"kot","region6","3wk",2016-01-11,"2015/2016",4.07882,NA,-2.1982250776698
"kot","region6","3wk",2016-01-18,"2015/2016",4.49916,NA,-2.1982250776698
"kot","region6","3wk",2016-01-25,"2015/2016",4.44789,NA,-2.1982250776698
"kot","region6","3wk",2016-02-01,"2015/2016",5.13729,NA,-2.1982250776698
"kot","region6","3wk",2016-02-08,"2015/2016",5.63083,NA,-2.1982250776698
"kot","region6","3wk",2016-02-15,"2015/2016",4.45538,NA,-2.1982250776698
"kot","region6","3wk",2016-02-22,"2015/2016",4.74938,NA,-2.1982250776698
"kot","region6","3wk",2016-02-29,"2015/2016",4.42739,NA,-2.1982250776698
"kot","region6","3wk",2016-03-07,"2015/2016",3.87817,NA,-2.1982250776698
"kot","region6","3wk",2016-03-14,"2015/2016",3.63245,NA,-2.1982250776698
"kot","region6","3wk",2016-03-21,"2015/2016",3.32203,NA,-2.1982250776698
"kot","region6","3wk",2016-03-28,"2015/2016",2.8685,NA,-2.1982250776698
"kot","region6","3wk",2016-04-04,"2015/2016",3.14612,NA,-2.1982250776698
"kot","region6","3wk",2016-04-11,"2015/2016",2.95383,NA,-2.1982250776698
"kot","region6","3wk",2016-04-18,"2015/2016",2.80274,NA,-2.1982250776698
"kot","region6","3wk",2016-04-25,"2015/2016",2.69358,NA,-2.1982250776698
"kot","region6","3wk",2016-05-02,"2015/2016",2.29334,NA,-2.1982250776698
"kot","region6","3wk",2016-05-09,"2015/2016",2.33389,NA,-2.1982250776698
"kot","region6","3wk",2016-05-16,"2015/2016",2.39586,NA,-2.1982250776698
"kot","region6","4wk",2015-11-02,"2015/2016",3.44926,NA,-2.1982250776698
"kot","region6","4wk",2015-11-09,"2015/2016",4.21557,NA,-2.1982250776698
"kot","region6","4wk",2015-11-16,"2015/2016",3.90919,NA,-2.1982250776698
"kot","region6","4wk",2015-11-23,"2015/2016",4.00152,NA,-2.1982250776698
"kot","region6","4wk",2015-12-01,"2015/2016",4.07757,NA,-2.1982250776698
"kot","region6","4wk",2015-12-07,"2015/2016",4.54338,NA,-2.1982250776698
"kot","region6","4wk",2015-12-14,"2015/2016",4.98502,NA,-2.1982250776698
"kot","region6","4wk",2015-12-21,"2015/2016",4.10939,NA,-2.1982250776698
"kot","region6","4wk",2015-12-30,"2015/2016",3.82311,NA,-2.1982250776698
"kot","region6","4wk",2016-01-06,"2015/2016",4.07882,NA,-2.1982250776698
"kot","region6","4wk",2016-01-11,"2015/2016",4.49916,NA,-2.1982250776698
"kot","region6","4wk",2016-01-18,"2015/2016",4.44789,NA,-2.1982250776698
"kot","region6","4wk",2016-01-25,"2015/2016",5.13729,NA,-2.1982250776698
"kot","region6","4wk",2016-02-01,"2015/2016",5.63083,NA,-2.1982250776698
"kot","region6","4wk",2016-02-08,"2015/2016",4.45538,NA,-2.1982250776698
"kot","region6","4wk",2016-02-15,"2015/2016",4.74938,NA,-2.1982250776698
"kot","region6","4wk",2016-02-22,"2015/2016",4.42739,NA,-2.1982250776698
"kot","region6","4wk",2016-02-29,"2015/2016",3.87817,NA,-2.1982250776698
"kot","region6","4wk",2016-03-07,"2015/2016",3.63245,NA,-2.1982250776698
"kot","region6","4wk",2016-03-14,"2015/2016",3.32203,NA,-2.1982250776698
"kot","region6","4wk",2016-03-21,"2015/2016",2.8685,NA,-2.1982250776698
"kot","region6","4wk",2016-03-28,"2015/2016",3.14612,NA,-2.1982250776698
"kot","region6","4wk",2016-04-04,"2015/2016",2.95383,NA,-2.1982250776698
"kot","region6","4wk",2016-04-11,"2015/2016",2.80274,NA,-2.1982250776698
"kot","region6","4wk",2016-04-18,"2015/2016",2.69358,NA,-2.1982250776698
"kot","region6","4wk",2016-04-25,"2015/2016",2.29334,NA,-2.1982250776698
"kot","region6","4wk",2016-05-02,"2015/2016",2.33389,NA,-2.1982250776698
"kot","region6","4wk",2016-05-09,"2015/2016",2.39586,NA,-2.1982250776698
"kot","region6","4wk",2016-05-16,"2015/2016",2.14434,NA,-2.1982250776698
"kot","region7","1wk",2015-11-02,"2015/2016",0.854524,NA,-2.1982250776698
"kot","region7","1wk",2015-11-09,"2015/2016",1.15375,NA,-2.1982250776698
"kot","region7","1wk",2015-11-16,"2015/2016",1.20878,NA,-2.1982250776698
"kot","region7","1wk",2015-11-23,"2015/2016",1.05016,NA,-2.1982250776698
"kot","region7","1wk",2015-12-01,"2015/2016",1.31092,NA,-2.1982250776698
"kot","region7","1wk",2015-12-07,"2015/2016",0.95359,NA,-2.1982250776698
"kot","region7","1wk",2015-12-14,"2015/2016",0.912263,NA,-2.1982250776698
"kot","region7","1wk",2015-12-21,"2015/2016",1.19874,NA,-2.1982250776698
"kot","region7","1wk",2015-12-30,"2015/2016",1.39056,NA,-2.1982250776698
"kot","region7","1wk",2016-01-06,"2015/2016",1.55082,NA,-2.1982250776698
"kot","region7","1wk",2016-01-11,"2015/2016",1.41906,NA,-2.1982250776698
"kot","region7","1wk",2016-01-18,"2015/2016",1.1452,NA,-2.1982250776698
"kot","region7","1wk",2016-01-25,"2015/2016",1.15409,NA,-2.1982250776698
"kot","region7","1wk",2016-02-01,"2015/2016",1.175,NA,-2.1982250776698
"kot","region7","1wk",2016-02-08,"2015/2016",1.12489,NA,-2.1982250776698
"kot","region7","1wk",2016-02-15,"2015/2016",1.50883,NA,-2.1982250776698
"kot","region7","1wk",2016-02-22,"2015/2016",1.81036,NA,-2.1982250776698
"kot","region7","1wk",2016-02-29,"2015/2016",1.8449,NA,-2.1982250776698
"kot","region7","1wk",2016-03-07,"2015/2016",2.40642,NA,-2.1982250776698
"kot","region7","1wk",2016-03-14,"2015/2016",2.50362,NA,-2.1982250776698
"kot","region7","1wk",2016-03-21,"2015/2016",1.99971,NA,-2.1982250776698
"kot","region7","1wk",2016-03-28,"2015/2016",2.05839,NA,-2.1982250776698
"kot","region7","1wk",2016-04-04,"2015/2016",2.09375,NA,-2.1982250776698
"kot","region7","1wk",2016-04-11,"2015/2016",1.54483,NA,-2.1982250776698
"kot","region7","1wk",2016-04-18,"2015/2016",1.39301,NA,-2.1982250776698
"kot","region7","1wk",2016-04-25,"2015/2016",1.20827,NA,-2.1982250776698
"kot","region7","1wk",2016-05-02,"2015/2016",0.986163,NA,-2.1982250776698
"kot","region7","1wk",2016-05-09,"2015/2016",0.908619,NA,-2.1982250776698
"kot","region7","1wk",2016-05-16,"2015/2016",0.704888,NA,-2.1982250776698
"kot","region7","2wk",2015-11-02,"2015/2016",1.15375,NA,-2.1982250776698
"kot","region7","2wk",2015-11-09,"2015/2016",1.20878,NA,-2.1982250776698
"kot","region7","2wk",2015-11-16,"2015/2016",1.05016,NA,-2.1982250776698
"kot","region7","2wk",2015-11-23,"2015/2016",1.31092,NA,-2.1982250776698
"kot","region7","2wk",2015-12-01,"2015/2016",0.95359,NA,-2.1982250776698
"kot","region7","2wk",2015-12-07,"2015/2016",0.912263,NA,-2.1982250776698
"kot","region7","2wk",2015-12-14,"2015/2016",1.19874,NA,-2.1982250776698
"kot","region7","2wk",2015-12-21,"2015/2016",1.39056,NA,-2.1982250776698
"kot","region7","2wk",2015-12-30,"2015/2016",1.55082,NA,-2.1982250776698
"kot","region7","2wk",2016-01-06,"2015/2016",1.41906,NA,-2.1982250776698
"kot","region7","2wk",2016-01-11,"2015/2016",1.1452,NA,-2.1982250776698
"kot","region7","2wk",2016-01-18,"2015/2016",1.15409,NA,-2.1982250776698
"kot","region7","2wk",2016-01-25,"2015/2016",1.175,NA,-2.1982250776698
"kot","region7","2wk",2016-02-01,"2015/2016",1.12489,NA,-2.1982250776698
"kot","region7","2wk",2016-02-08,"2015/2016",1.50883,NA,-2.1982250776698
"kot","region7","2wk",2016-02-15,"2015/2016",1.81036,NA,-2.1982250776698
"kot","region7","2wk",2016-02-22,"2015/2016",1.8449,NA,-2.1982250776698
"kot","region7","2wk",2016-02-29,"2015/2016",2.40642,NA,-2.1982250776698
"kot","region7","2wk",2016-03-07,"2015/2016",2.50362,NA,-2.1982250776698
"kot","region7","2wk",2016-03-14,"2015/2016",1.99971,NA,-2.1982250776698
"kot","region7","2wk",2016-03-21,"2015/2016",2.05839,NA,-2.1982250776698
"kot","region7","2wk",2016-03-28,"2015/2016",2.09375,NA,-2.1982250776698
"kot","region7","2wk",2016-04-04,"2015/2016",1.54483,NA,-2.1982250776698
"kot","region7","2wk",2016-04-11,"2015/2016",1.39301,NA,-2.1982250776698
"kot","region7","2wk",2016-04-18,"2015/2016",1.20827,NA,-2.1982250776698
"kot","region7","2wk",2016-04-25,"2015/2016",0.986163,NA,-2.1982250776698
"kot","region7","2wk",2016-05-02,"2015/2016",0.908619,NA,-2.1982250776698
"kot","region7","2wk",2016-05-09,"2015/2016",0.704888,NA,-2.1982250776698
"kot","region7","2wk",2016-05-16,"2015/2016",0.59335,NA,-2.1982250776698
"kot","region7","3wk",2015-11-02,"2015/2016",1.20878,NA,-2.1982250776698
"kot","region7","3wk",2015-11-09,"2015/2016",1.05016,NA,-2.1982250776698
"kot","region7","3wk",2015-11-16,"2015/2016",1.31092,NA,-2.1982250776698
"kot","region7","3wk",2015-11-23,"2015/2016",0.95359,NA,-2.1982250776698
"kot","region7","3wk",2015-12-01,"2015/2016",0.912263,NA,-2.1982250776698
"kot","region7","3wk",2015-12-07,"2015/2016",1.19874,NA,-2.1982250776698
"kot","region7","3wk",2015-12-14,"2015/2016",1.39056,NA,-2.1982250776698
"kot","region7","3wk",2015-12-21,"2015/2016",1.55082,NA,-2.1982250776698
"kot","region7","3wk",2015-12-30,"2015/2016",1.41906,NA,-2.1982250776698
"kot","region7","3wk",2016-01-06,"2015/2016",1.1452,NA,-2.1982250776698
"kot","region7","3wk",2016-01-11,"2015/2016",1.15409,NA,-2.1982250776698
"kot","region7","3wk",2016-01-18,"2015/2016",1.175,NA,-2.1982250776698
"kot","region7","3wk",2016-01-25,"2015/2016",1.12489,NA,-2.1982250776698
"kot","region7","3wk",2016-02-01,"2015/2016",1.50883,NA,-2.1982250776698
"kot","region7","3wk",2016-02-08,"2015/2016",1.81036,NA,-2.1982250776698
"kot","region7","3wk",2016-02-15,"2015/2016",1.8449,NA,-2.1982250776698
"kot","region7","3wk",2016-02-22,"2015/2016",2.40642,NA,-2.1982250776698
"kot","region7","3wk",2016-02-29,"2015/2016",2.50362,NA,-2.1982250776698
"kot","region7","3wk",2016-03-07,"2015/2016",1.99971,NA,-2.1982250776698
"kot","region7","3wk",2016-03-14,"2015/2016",2.05839,NA,-2.1982250776698
"kot","region7","3wk",2016-03-21,"2015/2016",2.09375,NA,-2.1982250776698
"kot","region7","3wk",2016-03-28,"2015/2016",1.54483,NA,-2.1982250776698
"kot","region7","3wk",2016-04-04,"2015/2016",1.39301,NA,-2.1982250776698
"kot","region7","3wk",2016-04-11,"2015/2016",1.20827,NA,-2.1982250776698
"kot","region7","3wk",2016-04-18,"2015/2016",0.986163,NA,-2.1982250776698
"kot","region7","3wk",2016-04-25,"2015/2016",0.908619,NA,-2.1982250776698
"kot","region7","3wk",2016-05-02,"2015/2016",0.704888,NA,-2.1982250776698
"kot","region7","3wk",2016-05-09,"2015/2016",0.59335,NA,-2.1982250776698
"kot","region7","3wk",2016-05-16,"2015/2016",0.32297,NA,-2.60369018577797
"kot","region7","4wk",2015-11-02,"2015/2016",1.05016,NA,-2.1982250776698
"kot","region7","4wk",2015-11-09,"2015/2016",1.31092,NA,-2.1982250776698
"kot","region7","4wk",2015-11-16,"2015/2016",0.95359,NA,-2.1982250776698
"kot","region7","4wk",2015-11-23,"2015/2016",0.912263,NA,-2.1982250776698
"kot","region7","4wk",2015-12-01,"2015/2016",1.19874,NA,-2.1982250776698
"kot","region7","4wk",2015-12-07,"2015/2016",1.39056,NA,-2.1982250776698
"kot","region7","4wk",2015-12-14,"2015/2016",1.55082,NA,-2.1982250776698
"kot","region7","4wk",2015-12-21,"2015/2016",1.41906,NA,-2.1982250776698
"kot","region7","4wk",2015-12-30,"2015/2016",1.1452,NA,-2.1982250776698
"kot","region7","4wk",2016-01-06,"2015/2016",1.15409,NA,-2.1982250776698
"kot","region7","4wk",2016-01-11,"2015/2016",1.175,NA,-2.1982250776698
"kot","region7","4wk",2016-01-18,"2015/2016",1.12489,NA,-2.1982250776698
"kot","region7","4wk",2016-01-25,"2015/2016",1.50883,NA,-2.1982250776698
"kot","region7","4wk",2016-02-01,"2015/2016",1.81036,NA,-2.1982250776698
"kot","region7","4wk",2016-02-08,"2015/2016",1.8449,NA,-2.1982250776698
"kot","region7","4wk",2016-02-15,"2015/2016",2.40642,NA,-2.1982250776698
"kot","region7","4wk",2016-02-22,"2015/2016",2.50362,NA,-2.1982250776698
"kot","region7","4wk",2016-02-29,"2015/2016",1.99971,NA,-2.1982250776698
"kot","region7","4wk",2016-03-07,"2015/2016",2.05839,NA,-2.1982250776698
"kot","region7","4wk",2016-03-14,"2015/2016",2.09375,NA,-2.1982250776698
"kot","region7","4wk",2016-03-21,"2015/2016",1.54483,NA,-2.1982250776698
"kot","region7","4wk",2016-03-28,"2015/2016",1.39301,NA,-2.1982250776698
"kot","region7","4wk",2016-04-04,"2015/2016",1.20827,NA,-2.1982250776698
"kot","region7","4wk",2016-04-11,"2015/2016",0.986163,NA,-2.1982250776698
"kot","region7","4wk",2016-04-18,"2015/2016",0.908619,NA,-2.1982250776698
"kot","region7","4wk",2016-04-25,"2015/2016",0.704888,NA,-2.1982250776698
"kot","region7","4wk",2016-05-02,"2015/2016",0.59335,NA,-2.1982250776698
"kot","region7","4wk",2016-05-09,"2015/2016",0.32297,NA,-2.60369018577797
"kot","region7","4wk",2016-05-16,"2015/2016",0.395716,NA,-2.60369018577797
"kot","region8","1wk",2015-11-02,"2015/2016",0.612608,NA,-2.1982250776698
"kot","region8","1wk",2015-11-09,"2015/2016",0.721433,NA,-2.1982250776698
"kot","region8","1wk",2015-11-16,"2015/2016",0.744407,NA,-2.1982250776698
"kot","region8","1wk",2015-11-23,"2015/2016",0.776688,NA,-2.1982250776698
"kot","region8","1wk",2015-12-01,"2015/2016",0.997922,NA,-2.1982250776698
"kot","region8","1wk",2015-12-07,"2015/2016",0.725679,NA,-2.1982250776698
"kot","region8","1wk",2015-12-14,"2015/2016",0.891982,NA,-2.1982250776698
"kot","region8","1wk",2015-12-21,"2015/2016",0.895779,NA,-2.1982250776698
"kot","region8","1wk",2015-12-30,"2015/2016",1.15229,NA,-2.1982250776698
"kot","region8","1wk",2016-01-06,"2015/2016",1.51137,NA,-2.1982250776698
"kot","region8","1wk",2016-01-11,"2015/2016",1.11457,NA,-2.1982250776698
"kot","region8","1wk",2016-01-18,"2015/2016",1.1948,NA,-2.1982250776698
"kot","region8","1wk",2016-01-25,"2015/2016",1.223,NA,-2.1982250776698
"kot","region8","1wk",2016-02-01,"2015/2016",1.27726,NA,-2.1982250776698
"kot","region8","1wk",2016-02-08,"2015/2016",1.56575,NA,-2.1982250776698
"kot","region8","1wk",2016-02-15,"2015/2016",1.82146,NA,-2.1982250776698
"kot","region8","1wk",2016-02-22,"2015/2016",2.14436,NA,-2.1982250776698
"kot","region8","1wk",2016-02-29,"2015/2016",2.17828,NA,-2.1982250776698
"kot","region8","1wk",2016-03-07,"2015/2016",2.02175,NA,-2.1982250776698
"kot","region8","1wk",2016-03-14,"2015/2016",2.13339,NA,-2.1982250776698
"kot","region8","1wk",2016-03-21,"2015/2016",2.15504,NA,-2.1982250776698
"kot","region8","1wk",2016-03-28,"2015/2016",1.8562,NA,-2.1982250776698
"kot","region8","1wk",2016-04-04,"2015/2016",1.75798,NA,-2.1982250776698
"kot","region8","1wk",2016-04-11,"2015/2016",1.65459,NA,-2.1982250776698
"kot","region8","1wk",2016-04-18,"2015/2016",1.29455,NA,-2.1982250776698
"kot","region8","1wk",2016-04-25,"2015/2016",1.15101,NA,-2.1982250776698
"kot","region8","1wk",2016-05-02,"2015/2016",0.981887,NA,-2.1982250776698
"kot","region8","1wk",2016-05-09,"2015/2016",0.974622,NA,-2.1982250776698
"kot","region8","1wk",2016-05-16,"2015/2016",0.822481,NA,-2.1982250776698
"kot","region8","2wk",2015-11-02,"2015/2016",0.721433,NA,-2.1982250776698
"kot","region8","2wk",2015-11-09,"2015/2016",0.744407,NA,-2.1982250776698
"kot","region8","2wk",2015-11-16,"2015/2016",0.776688,NA,-2.1982250776698
"kot","region8","2wk",2015-11-23,"2015/2016",0.997922,NA,-2.1982250776698
"kot","region8","2wk",2015-12-01,"2015/2016",0.725679,NA,-2.1982250776698
"kot","region8","2wk",2015-12-07,"2015/2016",0.891982,NA,-2.1982250776698
"kot","region8","2wk",2015-12-14,"2015/2016",0.895779,NA,-2.1982250776698
"kot","region8","2wk",2015-12-21,"2015/2016",1.15229,NA,-2.1982250776698
"kot","region8","2wk",2015-12-30,"2015/2016",1.51137,NA,-2.1982250776698
"kot","region8","2wk",2016-01-06,"2015/2016",1.11457,NA,-2.1982250776698
"kot","region8","2wk",2016-01-11,"2015/2016",1.1948,NA,-2.1982250776698
"kot","region8","2wk",2016-01-18,"2015/2016",1.223,NA,-2.1982250776698
"kot","region8","2wk",2016-01-25,"2015/2016",1.27726,NA,-2.1982250776698
"kot","region8","2wk",2016-02-01,"2015/2016",1.56575,NA,-2.1982250776698
"kot","region8","2wk",2016-02-08,"2015/2016",1.82146,NA,-2.1982250776698
"kot","region8","2wk",2016-02-15,"2015/2016",2.14436,NA,-2.1982250776698
"kot","region8","2wk",2016-02-22,"2015/2016",2.17828,NA,-2.1982250776698
"kot","region8","2wk",2016-02-29,"2015/2016",2.02175,NA,-2.1982250776698
"kot","region8","2wk",2016-03-07,"2015/2016",2.13339,NA,-2.1982250776698
"kot","region8","2wk",2016-03-14,"2015/2016",2.15504,NA,-2.1982250776698
"kot","region8","2wk",2016-03-21,"2015/2016",1.8562,NA,-2.1982250776698
"kot","region8","2wk",2016-03-28,"2015/2016",1.75798,NA,-2.1982250776698
"kot","region8","2wk",2016-04-04,"2015/2016",1.65459,NA,-2.1982250776698
"kot","region8","2wk",2016-04-11,"2015/2016",1.29455,NA,-2.1982250776698
"kot","region8","2wk",2016-04-18,"2015/2016",1.15101,NA,-2.1982250776698
"kot","region8","2wk",2016-04-25,"2015/2016",0.981887,NA,-2.1982250776698
"kot","region8","2wk",2016-05-02,"2015/2016",0.974622,NA,-2.1982250776698
"kot","region8","2wk",2016-05-09,"2015/2016",0.822481,NA,-2.1982250776698
"kot","region8","2wk",2016-05-16,"2015/2016",0.743372,NA,-2.1982250776698
"kot","region8","3wk",2015-11-02,"2015/2016",0.744407,NA,-2.1982250776698
"kot","region8","3wk",2015-11-09,"2015/2016",0.776688,NA,-2.1982250776698
"kot","region8","3wk",2015-11-16,"2015/2016",0.997922,NA,-2.1982250776698
"kot","region8","3wk",2015-11-23,"2015/2016",0.725679,NA,-2.1982250776698
"kot","region8","3wk",2015-12-01,"2015/2016",0.891982,NA,-2.1982250776698
"kot","region8","3wk",2015-12-07,"2015/2016",0.895779,NA,-2.1982250776698
"kot","region8","3wk",2015-12-14,"2015/2016",1.15229,NA,-2.1982250776698
"kot","region8","3wk",2015-12-21,"2015/2016",1.51137,NA,-2.1982250776698
"kot","region8","3wk",2015-12-30,"2015/2016",1.11457,NA,-2.1982250776698
"kot","region8","3wk",2016-01-06,"2015/2016",1.1948,NA,-2.1982250776698
"kot","region8","3wk",2016-01-11,"2015/2016",1.223,NA,-2.1982250776698
"kot","region8","3wk",2016-01-18,"2015/2016",1.27726,NA,-2.1982250776698
"kot","region8","3wk",2016-01-25,"2015/2016",1.56575,NA,-2.1982250776698
"kot","region8","3wk",2016-02-01,"2015/2016",1.82146,NA,-2.1982250776698
"kot","region8","3wk",2016-02-08,"2015/2016",2.14436,NA,-2.1982250776698
"kot","region8","3wk",2016-02-15,"2015/2016",2.17828,NA,-2.1982250776698
"kot","region8","3wk",2016-02-22,"2015/2016",2.02175,NA,-2.1982250776698
"kot","region8","3wk",2016-02-29,"2015/2016",2.13339,NA,-2.1982250776698
"kot","region8","3wk",2016-03-07,"2015/2016",2.15504,NA,-2.1982250776698
"kot","region8","3wk",2016-03-14,"2015/2016",1.8562,NA,-2.1982250776698
"kot","region8","3wk",2016-03-21,"2015/2016",1.75798,NA,-2.1982250776698
"kot","region8","3wk",2016-03-28,"2015/2016",1.65459,NA,-2.1982250776698
"kot","region8","3wk",2016-04-04,"2015/2016",1.29455,NA,-2.1982250776698
"kot","region8","3wk",2016-04-11,"2015/2016",1.15101,NA,-2.1982250776698
"kot","region8","3wk",2016-04-18,"2015/2016",0.981887,NA,-2.1982250776698
"kot","region8","3wk",2016-04-25,"2015/2016",0.974622,NA,-2.1982250776698
"kot","region8","3wk",2016-05-02,"2015/2016",0.822481,NA,-2.1982250776698
"kot","region8","3wk",2016-05-09,"2015/2016",0.743372,NA,-2.1982250776698
"kot","region8","3wk",2016-05-16,"2015/2016",0.748952,NA,-2.1982250776698
"kot","region8","4wk",2015-11-02,"2015/2016",0.776688,NA,-2.1982250776698
"kot","region8","4wk",2015-11-09,"2015/2016",0.997922,NA,-2.1982250776698
"kot","region8","4wk",2015-11-16,"2015/2016",0.725679,NA,-2.1982250776698
"kot","region8","4wk",2015-11-23,"2015/2016",0.891982,NA,-2.1982250776698
"kot","region8","4wk",2015-12-01,"2015/2016",0.895779,NA,-2.1982250776698
"kot","region8","4wk",2015-12-07,"2015/2016",1.15229,NA,-2.1982250776698
"kot","region8","4wk",2015-12-14,"2015/2016",1.51137,NA,-2.1982250776698
"kot","region8","4wk",2015-12-21,"2015/2016",1.11457,NA,-2.1982250776698
"kot","region8","4wk",2015-12-30,"2015/2016",1.1948,NA,-2.1982250776698
"kot","region8","4wk",2016-01-06,"2015/2016",1.223,NA,-2.1982250776698
"kot","region8","4wk",2016-01-11,"2015/2016",1.27726,NA,-2.1982250776698
"kot","region8","4wk",2016-01-18,"2015/2016",1.56575,NA,-2.1982250776698
"kot","region8","4wk",2016-01-25,"2015/2016",1.82146,NA,-2.1982250776698
"kot","region8","4wk",2016-02-01,"2015/2016",2.14436,NA,-2.1982250776698
"kot","region8","4wk",2016-02-08,"2015/2016",2.17828,NA,-2.1982250776698
"kot","region8","4wk",2016-02-15,"2015/2016",2.02175,NA,-2.1982250776698
"kot","region8","4wk",2016-02-22,"2015/2016",2.13339,NA,-2.1982250776698
"kot","region8","4wk",2016-02-29,"2015/2016",2.15504,NA,-2.1982250776698
"kot","region8","4wk",2016-03-07,"2015/2016",1.8562,NA,-2.1982250776698
"kot","region8","4wk",2016-03-14,"2015/2016",1.75798,NA,-2.1982250776698
"kot","region8","4wk",2016-03-21,"2015/2016",1.65459,NA,-2.1982250776698
"kot","region8","4wk",2016-03-28,"2015/2016",1.29455,NA,-2.1982250776698
"kot","region8","4wk",2016-04-04,"2015/2016",1.15101,NA,-2.1982250776698
"kot","region8","4wk",2016-04-11,"2015/2016",0.981887,NA,-2.1982250776698
"kot","region8","4wk",2016-04-18,"2015/2016",0.974622,NA,-2.1982250776698
"kot","region8","4wk",2016-04-25,"2015/2016",0.822481,NA,-2.1982250776698
"kot","region8","4wk",2016-05-02,"2015/2016",0.743372,NA,-2.1982250776698
"kot","region8","4wk",2016-05-09,"2015/2016",0.748952,NA,-2.1982250776698
"kot","region8","4wk",2016-05-16,"2015/2016",0.739644,NA,-2.1982250776698
"kot","region9","1wk",2015-11-02,"2015/2016",1.68057,NA,-2.1982250776698
"kot","region9","1wk",2015-11-09,"2015/2016",1.85319,NA,-2.1982250776698
"kot","region9","1wk",2015-11-16,"2015/2016",1.78976,NA,-2.1982250776698
"kot","region9","1wk",2015-11-23,"2015/2016",2.04532,NA,-2.1982250776698
"kot","region9","1wk",2015-12-01,"2015/2016",2.3103,NA,-2.1982250776698
"kot","region9","1wk",2015-12-07,"2015/2016",2.00403,NA,-2.1982250776698
"kot","region9","1wk",2015-12-14,"2015/2016",2.0343,NA,-2.1982250776698
"kot","region9","1wk",2015-12-21,"2015/2016",2.12648,NA,-2.1982250776698
"kot","region9","1wk",2015-12-30,"2015/2016",2.80184,NA,-2.1982250776698
"kot","region9","1wk",2016-01-06,"2015/2016",3.03653,NA,-2.1982250776698
"kot","region9","1wk",2016-01-11,"2015/2016",2.42695,NA,-2.1982250776698
"kot","region9","1wk",2016-01-18,"2015/2016",2.40393,NA,-2.1982250776698
"kot","region9","1wk",2016-01-25,"2015/2016",2.64512,NA,-2.1982250776698
"kot","region9","1wk",2016-02-01,"2015/2016",2.82762,NA,-2.1982250776698
"kot","region9","1wk",2016-02-08,"2015/2016",3.24343,NA,-2.1982250776698
"kot","region9","1wk",2016-02-15,"2015/2016",3.96877,NA,-2.1982250776698
"kot","region9","1wk",2016-02-22,"2015/2016",4.3744,NA,-2.1982250776698
"kot","region9","1wk",2016-02-29,"2015/2016",3.93795,NA,-2.1982250776698
"kot","region9","1wk",2016-03-07,"2015/2016",3.84237,NA,-2.1982250776698
"kot","region9","1wk",2016-03-14,"2015/2016",3.80214,NA,-2.1982250776698
"kot","region9","1wk",2016-03-21,"2015/2016",3.33579,NA,-2.1982250776698
"kot","region9","1wk",2016-03-28,"2015/2016",3.00441,NA,-2.1982250776698
"kot","region9","1wk",2016-04-04,"2015/2016",2.79596,NA,-2.1982250776698
"kot","region9","1wk",2016-04-11,"2015/2016",2.25215,NA,-2.1982250776698
"kot","region9","1wk",2016-04-18,"2015/2016",2.04201,NA,-2.1982250776698
"kot","region9","1wk",2016-04-25,"2015/2016",1.77389,NA,-2.1982250776698
"kot","region9","1wk",2016-05-02,"2015/2016",1.76207,NA,-2.1982250776698
"kot","region9","1wk",2016-05-09,"2015/2016",1.82169,NA,-2.1982250776698
"kot","region9","1wk",2016-05-16,"2015/2016",1.53927,NA,-2.1982250776698
"kot","region9","2wk",2015-11-02,"2015/2016",1.85319,NA,-2.1982250776698
"kot","region9","2wk",2015-11-09,"2015/2016",1.78976,NA,-2.1982250776698
"kot","region9","2wk",2015-11-16,"2015/2016",2.04532,NA,-2.1982250776698
"kot","region9","2wk",2015-11-23,"2015/2016",2.3103,NA,-2.1982250776698
"kot","region9","2wk",2015-12-01,"2015/2016",2.00403,NA,-2.1982250776698
"kot","region9","2wk",2015-12-07,"2015/2016",2.0343,NA,-2.1982250776698
"kot","region9","2wk",2015-12-14,"2015/2016",2.12648,NA,-2.1982250776698
"kot","region9","2wk",2015-12-21,"2015/2016",2.80184,NA,-2.1982250776698
"kot","region9","2wk",2015-12-30,"2015/2016",3.03653,NA,-2.1982250776698
"kot","region9","2wk",2016-01-06,"2015/2016",2.42695,NA,-2.1982250776698
"kot","region9","2wk",2016-01-11,"2015/2016",2.40393,NA,-2.1982250776698
"kot","region9","2wk",2016-01-18,"2015/2016",2.64512,NA,-2.1982250776698
"kot","region9","2wk",2016-01-25,"2015/2016",2.82762,NA,-2.1982250776698
"kot","region9","2wk",2016-02-01,"2015/2016",3.24343,NA,-2.1982250776698
"kot","region9","2wk",2016-02-08,"2015/2016",3.96877,NA,-2.1982250776698
"kot","region9","2wk",2016-02-15,"2015/2016",4.3744,NA,-2.1982250776698
"kot","region9","2wk",2016-02-22,"2015/2016",3.93795,NA,-2.1982250776698
"kot","region9","2wk",2016-02-29,"2015/2016",3.84237,NA,-2.1982250776698
"kot","region9","2wk",2016-03-07,"2015/2016",3.80214,NA,-2.1982250776698
"kot","region9","2wk",2016-03-14,"2015/2016",3.33579,NA,-2.1982250776698
